year,month,area,uf,className,numPol
2021/2022,9,5.27,MA,CICATRIZ_DE_QUEIMADA,1
2021/2022,9,9.65,MA,DESMATAMENTO_CR,54
2021/2022,9,878.3,MT,CICATRIZ_DE_QUEIMADA,450
2021/2022,9,395.47,MT,CS_DESORDENADO,159
2021/2022,9,221.7,MT,CS_GEOMETRICO,69
2021/2022,9,86.33,MT,DEGRADACAO,165
2021/2022,9,118.57,MT,DESMATAMENTO_CR,453
2021/2022,9,0.18,MT,MINERACAO,2
2021/2022,9,158.74,PA,CICATRIZ_DE_QUEIMADA,280
2021/2022,9,118.34,PA,CS_DESORDENADO,43
2021/2022,9,80.47,PA,CS_GEOMETRICO,18
2021/2022,9,134.11,PA,DEGRADACAO,225
2021/2022,9,324.07,PA,DESMATAMENTO_CR,1839
2021/2022,9,0.43,PA,DESMATAMENTO_VEG,4
2021/2022,9,3.5,PA,MINERACAO,42
2021/2022,9,123.42,RO,CICATRIZ_DE_QUEIMADA,130
2021/2022,9,114.5,RO,CS_DESORDENADO,51
2021/2022,9,37.04,RO,CS_GEOMETRICO,3
2021/2022,9,41.8,RO,DEGRADACAO,128
2021/2022,9,209.19,RO,DESMATAMENTO_CR,1070
2021/2022,9,0.09,RO,DESMATAMENTO_VEG,1
2021/2022,9,4.14,RR,DEGRADACAO,17
2021/2022,9,17.61,RR,DESMATAMENTO_CR,104
2021/2022,9,0.39,RR,DESMATAMENTO_VEG,3
2021/2022,9,0.57,RR,MINERACAO,5
2021/2022,9,0.19,TO,DESMATAMENTO_CR,2
2021/2022,10,1.15,AC,CICATRIZ_DE_QUEIMADA,10
2021/2022,10,3.82,AC,CS_DESORDENADO,7
2021/2022,10,7.55,AC,DEGRADACAO,28
2021/2022,10,39.58,AC,DESMATAMENTO_CR,381
2021/2022,10,5.97,AM,CICATRIZ_DE_QUEIMADA,15
2021/2022,10,57.44,AM,CS_DESORDENADO,25
2021/2022,10,4.23,AM,CS_GEOMETRICO,1
2021/2022,10,11.62,AM,DEGRADACAO,40
2021/2022,10,113.19,AM,DESMATAMENTO_CR,472
2021/2022,10,0.45,AM,DESMATAMENTO_VEG,1
2021/2022,10,2.63,AM,MINERACAO,23
2021/2022,10,1.62,AP,DESMATAMENTO_CR,15
2021/2022,10,0.2,AP,MINERACAO,2
2021/2022,10,6.52,MA,CICATRIZ_DE_QUEIMADA,1
2021/2022,10,0.95,MA,DEGRADACAO,2
2021/2022,10,4.28,MA,DESMATAMENTO_CR,28
2021/2022,10,430.2,MT,CICATRIZ_DE_QUEIMADA,303
2021/2022,10,272.22,MT,CS_DESORDENADO,112
2021/2022,10,77.14,MT,CS_GEOMETRICO,28
2021/2022,10,56.23,MT,DEGRADACAO,92
2021/2022,10,105.01,MT,DESMATAMENTO_CR,337
2021/2022,10,71.19,PA,CICATRIZ_DE_QUEIMADA,133
2021/2022,10,184.82,PA,CS_DESORDENADO,78
2021/2022,10,37.47,PA,CS_GEOMETRICO,12
2021/2022,10,116.58,PA,DEGRADACAO,242
2021/2022,10,490.14,PA,DESMATAMENTO_CR,2637
2021/2022,10,4.76,PA,DESMATAMENTO_VEG,10
2021/2022,10,5.69,PA,MINERACAO,68
2021/2022,10,41.19,RO,CICATRIZ_DE_QUEIMADA,49
2021/2022,10,30.06,RO,CS_DESORDENADO,29
2021/2022,10,5.32,RO,CS_GEOMETRICO,4
2021/2022,10,18.43,RO,DEGRADACAO,42
2021/2022,10,100.16,RO,DESMATAMENTO_CR,555
2021/2022,10,1.58,RR,DEGRADACAO,6
2021/2022,10,8.21,RR,DESMATAMENTO_CR,61
2021/2022,10,0.64,TO,DEGRADACAO,2
2021/2022,10,0.64,TO,DESMATAMENTO_CR,5
2021/2022,11,0.74,AC,DEGRADACAO,4
2021/2022,11,11.05,AC,DESMATAMENTO_CR,90
2021/2022,11,0.35,AC,DESMATAMENTO_VEG,1
2021/2022,11,1.42,AM,DEGRADACAO,3
2021/2022,11,9.6,AM,DESMATAMENTO_CR,59
2021/2022,11,0.47,AP,DESMATAMENTO_CR,3
2021/2022,11,0.1,MA,CICATRIZ_DE_QUEIMADA,1
2021/2022,11,0.11,MA,DEGRADACAO,1
2021/2022,11,3.79,MA,DESMATAMENTO_CR,24
2021/2022,11,34.29,MT,CICATRIZ_DE_QUEIMADA,20
2021/2022,11,8.07,MT,CS_DESORDENADO,7
2021/2022,11,24.44,MT,CS_GEOMETRICO,7
2021/2022,11,21.39,MT,DEGRADACAO,19
2021/2022,11,36.93,MT,DESMATAMENTO_CR,109
2021/2022,11,8.73,PA,CICATRIZ_DE_QUEIMADA,13
2021/2022,11,31.18,PA,CS_DESORDENADO,23
2021/2022,11,7.32,PA,CS_GEOMETRICO,3
2021/2022,11,33.92,PA,DEGRADACAO,68
2021/2022,11,178.79,PA,DESMATAMENTO_CR,910
2021/2022,11,1.02,PA,DESMATAMENTO_VEG,2
2021/2022,11,0.54,PA,MINERACAO,7
2021/2022,11,0.27,RO,DEGRADACAO,1
2021/2022,11,3.48,RO,DESMATAMENTO_CR,14
2021/2022,11,1.04,RR,DEGRADACAO,6
2021/2022,11,3.33,RR,DESMATAMENTO_CR,27
2021/2022,11,0.14,TO,DESMATAMENTO_CR,1
2021/2022,12,0.5,AC,DESMATAMENTO_CR,6
2021/2022,12,0.87,AM,CS_DESORDENADO,1
2021/2022,12,6.25,AM,DESMATAMENTO_CR,29
2021/2022,12,0.18,AM,MINERACAO,2
2021/2022,12,0.07,AP,DESMATAMENTO_CR,1
2021/2022,12,0.07,AP,MINERACAO,1
2021/2022,12,0.22,MA,DEGRADACAO,1
2021/2022,12,9.41,MA,DESMATAMENTO_CR,51
2021/2022,12,0.69,MT,CICATRIZ_DE_QUEIMADA,1
2021/2022,12,1.9,MT,CS_DESORDENADO,1
2021/2022,12,7.05,MT,CS_GEOMETRICO,2
2021/2022,12,3.06,MT,DEGRADACAO,10
2021/2022,12,10.34,MT,DESMATAMENTO_CR,32
2021/2022,12,0.25,PA,CICATRIZ_DE_QUEIMADA,1
2021/2022,12,1.72,PA,CS_DESORDENADO,1
2021/2022,12,7.51,PA,CS_GEOMETRICO,3
2021/2022,12,7.1,PA,DEGRADACAO,16
2021/2022,12,52.49,PA,DESMATAMENTO_CR,264
2021/2022,12,0.89,PA,MINERACAO,7
2021/2022,12,1.17,RO,DESMATAMENTO_CR,5
2021/2022,12,0.07,RR,DEGRADACAO,1
2021/2022,12,5.11,RR,DESMATAMENTO_CR,31
2021/2022,12,0.17,RR,MINERACAO,2
2021/2022,12,0.54,TO,DESMATAMENTO_CR,4
2021/2022,1,0.72,AC,DEGRADACAO,5
2021/2022,1,8.8,AC,DESMATAMENTO_CR,51
2021/2022,1,0.9,AM,CICATRIZ_DE_QUEIMADA,3
2021/2022,1,4.51,AM,CS_DESORDENADO,3
2021/2022,1,1.82,AM,DEGRADACAO,7
2021/2022,1,43.7,AM,DESMATAMENTO_CR,160
2021/2022,1,0.34,AM,MINERACAO,3
2021/2022,1,0.08,AP,DESMATAMENTO_CR,1
2021/2022,1,2.21,MA,DESMATAMENTO_CR,12
2021/2022,1,17.24,MT,CICATRIZ_DE_QUEIMADA,13
2021/2022,1,27.14,MT,CS_DESORDENADO,17
2021/2022,1,33.42,MT,CS_GEOMETRICO,19
2021/2022,1,21.17,MT,DEGRADACAO,29
2021/2022,1,146.52,MT,DESMATAMENTO_CR,328
2021/2022,1,2.77,PA,CS_DESORDENADO,2
2021/2022,1,16.51,PA,CS_GEOMETRICO,10
2021/2022,1,15.63,PA,DEGRADACAO,27
2021/2022,1,63.49,PA,DESMATAMENTO_CR,268
2021/2022,1,3.07,PA,MINERACAO,34
2021/2022,1,8.29,RO,CICATRIZ_DE_QUEIMADA,13
2021/2022,1,7.13,RO,CS_DESORDENADO,6
2021/2022,1,7.66,RO,CS_GEOMETRICO,3
2021/2022,1,2.08,RO,DEGRADACAO,10
2021/2022,1,116.16,RO,DESMATAMENTO_CR,457
2021/2022,1,0.07,RO,MINERACAO,1
2021/2022,1,5.75,RR,DEGRADACAO,12
2021/2022,1,46,RR,DESMATAMENTO_CR,272
2021/2022,2,1.53,AM,DEGRADACAO,4
2021/2022,2,40.49,AM,DESMATAMENTO_CR,77
2021/2022,2,3.46,MA,DESMATAMENTO_CR,20
2021/2022,2,1.91,MT,CICATRIZ_DE_QUEIMADA,4
2021/2022,2,4.02,MT,CS_DESORDENADO,4
2021/2022,2,2.81,MT,CS_GEOMETRICO,3
2021/2022,2,2.65,MT,DEGRADACAO,7
2021/2022,2,78.05,MT,DESMATAMENTO_CR,183
2021/2022,2,5.3,PA,CICATRIZ_DE_QUEIMADA,5
2021/2022,2,1.89,PA,CS_DESORDENADO,2
2021/2022,2,7.27,PA,DEGRADACAO,16
2021/2022,2,45.86,PA,DESMATAMENTO_CR,195
2021/2022,2,0.46,PA,DESMATAMENTO_VEG,2
2021/2022,2,2.47,PA,MINERACAO,27
2021/2022,2,0.56,RO,DEGRADACAO,3
2021/2022,2,22.56,RO,DESMATAMENTO_CR,73
2021/2022,2,1.74,RR,DEGRADACAO,5
2021/2022,2,4.95,RR,DESMATAMENTO_CR,28
2021/2022,2,0.37,TO,DESMATAMENTO_CR,2
2021/2022,3,1.98,AC,DESMATAMENTO_CR,13
2021/2022,3,0.35,AM,DEGRADACAO,2
2021/2022,3,105.86,AM,DESMATAMENTO_CR,212
2021/2022,3,1.02,MA,DESMATAMENTO_CR,3
2021/2022,3,10.62,MT,CICATRIZ_DE_QUEIMADA,4
2021/2022,3,3.95,MT,CS_DESORDENADO,3
2021/2022,3,5.02,MT,CS_GEOMETRICO,3
2021/2022,3,12.37,MT,DEGRADACAO,23
2021/2022,3,107.46,MT,DESMATAMENTO_CR,295
2021/2022,3,0.23,MT,DESMATAMENTO_VEG,2
2021/2022,3,0.3,MT,MINERACAO,5
2021/2022,3,0.41,PA,CICATRIZ_DE_QUEIMADA,1
2021/2022,3,5.47,PA,CS_DESORDENADO,3
2021/2022,3,1.89,PA,CS_GEOMETRICO,1
2021/2022,3,11.01,PA,DEGRADACAO,14
2021/2022,3,42.4,PA,DESMATAMENTO_CR,133
2021/2022,3,0.17,PA,DESMATAMENTO_VEG,1
2021/2022,3,2.17,PA,MINERACAO,17
2021/2022,3,1.52,RO,DEGRADACAO,5
2021/2022,3,37.48,RO,DESMATAMENTO_CR,155
2021/2022,3,0.91,RR,DEGRADACAO,2
2021/2022,3,13.06,RR,DESMATAMENTO_CR,57
2021/2022,3,0.1,TO,DESMATAMENTO_CR,1
2021/2022,4,0.87,AC,DEGRADACAO,3
2021/2022,4,5.92,AC,DESMATAMENTO_CR,31
2021/2022,4,6.29,AM,DEGRADACAO,20
2021/2022,4,346.64,AM,DESMATAMENTO_CR,897
2021/2022,4,0.42,AM,MINERACAO,7
2021/2022,4,6.38,MA,DESMATAMENTO_CR,22
2021/2022,4,12.1,MT,CICATRIZ_DE_QUEIMADA,8
2021/2022,4,19.92,MT,CS_DESORDENADO,11
2021/2022,4,27.99,MT,CS_GEOMETRICO,11
2021/2022,4,32.93,MT,DEGRADACAO,42
2021/2022,4,248.66,MT,DESMATAMENTO_CR,653
2021/2022,4,0.63,MT,DESMATAMENTO_VEG,5
2021/2022,4,0.46,MT,MINERACAO,5
2021/2022,4,2.4,PA,CICATRIZ_DE_QUEIMADA,9
2021/2022,4,2.08,PA,CS_DESORDENADO,4
2021/2022,4,77.74,PA,DEGRADACAO,97
2021/2022,4,279.12,PA,DESMATAMENTO_CR,570
2021/2022,4,4.04,PA,DESMATAMENTO_VEG,14
2021/2022,4,7.72,PA,MINERACAO,80
2021/2022,4,6.29,RO,DEGRADACAO,16
2021/2022,4,108.88,RO,DESMATAMENTO_CR,455
2021/2022,4,2.02,RR,DEGRADACAO,4
2021/2022,4,15.91,RR,DESMATAMENTO_CR,68
2021/2022,4,0.26,RR,MINERACAO,3
2021/2022,4,1.31,TO,DESMATAMENTO_CR,5
2021/2022,5,4.37,AC,CS_DESORDENADO,1
2021/2022,5,4.33,AC,DEGRADACAO,15
2021/2022,5,27.34,AC,DESMATAMENTO_CR,182
2021/2022,5,0.35,AC,DESMATAMENTO_VEG,2
2021/2022,5,2.57,AM,CS_DESORDENADO,2
2021/2022,5,12.06,AM,DEGRADACAO,44
2021/2022,5,296.62,AM,DESMATAMENTO_CR,1107
2021/2022,5,0.88,AM,DESMATAMENTO_VEG,3
2021/2022,5,0.4,AM,MINERACAO,5
2021/2022,5,4.28,MA,DESMATAMENTO_CR,23
2021/2022,5,0.31,MA,MINERACAO,2
2021/2022,5,0.65,MT,CICATRIZ_DE_QUEIMADA,3
2021/2022,5,31.5,MT,CS_DESORDENADO,16
2021/2022,5,65.32,MT,CS_GEOMETRICO,28
2021/2022,5,21.21,MT,DEGRADACAO,48
2021/2022,5,146.53,MT,DESMATAMENTO_CR,425
2021/2022,5,0.07,MT,MINERACAO,1
2021/2022,5,4.28,PA,CS_DESORDENADO,3
2021/2022,5,58.95,PA,DEGRADACAO,114
2021/2022,5,259.33,PA,DESMATAMENTO_CR,697
2021/2022,5,4.68,PA,DESMATAMENTO_VEG,8
2021/2022,5,8.48,PA,MINERACAO,104
2021/2022,5,0.57,RO,CICATRIZ_DE_QUEIMADA,2
2021/2022,5,0.81,RO,CS_DESORDENADO,1
2021/2022,5,11.62,RO,DEGRADACAO,45
2021/2022,5,148.5,RO,DESMATAMENTO_CR,617
2021/2022,5,0.28,RO,DESMATAMENTO_VEG,2
2021/2022,5,0.3,RR,DEGRADACAO,1
2021/2022,5,0.49,RR,DESMATAMENTO_CR,3
2021/2022,5,0.19,RR,MINERACAO,2
2021/2022,5,0.91,TO,DESMATAMENTO_CR,6
2021/2022,6,12.34,AC,CS_DESORDENADO,3
2021/2022,6,2.8,AC,DEGRADACAO,11
2021/2022,6,69.14,AC,DESMATAMENTO_CR,534
2021/2022,6,0.53,AC,DESMATAMENTO_VEG,2
2021/2022,6,1.62,AM,CS_DESORDENADO,1
2021/2022,6,1.75,AM,CS_GEOMETRICO,2
2021/2022,6,10.22,AM,DEGRADACAO,39
2021/2022,6,395.46,AM,DESMATAMENTO_CR,1300
2021/2022,6,1.18,AM,DESMATAMENTO_VEG,12
2021/2022,6,3.99,AM,MINERACAO,22
2021/2022,6,10.37,MA,DESMATAMENTO_CR,54
2021/2022,6,0.11,MA,MINERACAO,1
2021/2022,6,1.8,MT,CICATRIZ_DE_QUEIMADA,4
2021/2022,6,129.77,MT,CS_DESORDENADO,22
2021/2022,6,59.49,MT,CS_GEOMETRICO,30
2021/2022,6,20.81,MT,DEGRADACAO,52
2021/2022,6,116.25,MT,DESMATAMENTO_CR,330
2021/2022,6,0.06,MT,MINERACAO,1
2021/2022,6,1.24,PA,CICATRIZ_DE_QUEIMADA,6
2021/2022,6,61.97,PA,CS_DESORDENADO,30
2021/2022,6,7.47,PA,CS_GEOMETRICO,9
2021/2022,6,48.92,PA,DEGRADACAO,104
2021/2022,6,370.79,PA,DESMATAMENTO_CR,1202
2021/2022,6,3.43,PA,DESMATAMENTO_VEG,12
2021/2022,6,6.99,PA,MINERACAO,77
2021/2022,6,2.59,RO,CS_GEOMETRICO,1
2021/2022,6,10.43,RO,DEGRADACAO,43
2021/2022,6,138.78,RO,DESMATAMENTO_CR,618
2021/2022,6,0.08,RO,MINERACAO,1
2021/2022,6,0.34,RR,DESMATAMENTO_CR,3
2021/2022,6,0.54,RR,MINERACAO,2
2021/2022,6,2.16,TO,DESMATAMENTO_CR,8
2021/2022,7,76.12,AC,CS_DESORDENADO,11
2021/2022,7,4.59,AC,DEGRADACAO,9
2021/2022,7,77.35,AC,DESMATAMENTO_CR,671
2021/2022,7,0.35,AC,DESMATAMENTO_VEG,2
2021/2022,7,37.69,AM,CS_DESORDENADO,12
2021/2022,7,36.86,AM,DEGRADACAO,78
2021/2022,7,457.37,AM,DESMATAMENTO_CR,1799
2021/2022,7,32.33,AM,DESMATAMENTO_VEG,20
2021/2022,7,1.91,AM,MINERACAO,18
2021/2022,7,0.53,AP,MINERACAO,3
2021/2022,7,18.5,MA,DESMATAMENTO_CR,107
2021/2022,7,0.66,MA,DESMATAMENTO_VEG,3
2021/2022,7,0.33,MA,MINERACAO,2
2021/2022,7,735.75,MT,CICATRIZ_DE_QUEIMADA,114
2021/2022,7,302.63,MT,CS_DESORDENADO,104
2021/2022,7,433.19,MT,CS_GEOMETRICO,130
2021/2022,7,168.63,MT,DEGRADACAO,143
2021/2022,7,204.22,MT,DESMATAMENTO_CR,686
2021/2022,7,12.61,MT,DESMATAMENTO_VEG,17
2021/2022,7,0.45,MT,MINERACAO,5
2021/2022,7,3.5,PA,CICATRIZ_DE_QUEIMADA,8
2021/2022,7,359.65,PA,CS_DESORDENADO,98
2021/2022,7,70.33,PA,CS_GEOMETRICO,24
2021/2022,7,127.09,PA,DEGRADACAO,213
2021/2022,7,476,PA,DESMATAMENTO_CR,2076
2021/2022,7,21.32,PA,DESMATAMENTO_VEG,83
2021/2022,7,8.65,PA,MINERACAO,92
2021/2022,7,22.38,RO,CICATRIZ_DE_QUEIMADA,2
2021/2022,7,22.35,RO,CS_DESORDENADO,7
2021/2022,7,3.31,RO,CS_GEOMETRICO,2
2021/2022,7,16.3,RO,DEGRADACAO,49
2021/2022,7,168.08,RO,DESMATAMENTO_CR,893
2021/2022,7,1.61,RO,DESMATAMENTO_VEG,1
2021/2022,7,0.11,RO,MINERACAO,1
2021/2022,7,3.64,RR,CS_DESORDENADO,1
2021/2022,7,1.39,RR,DEGRADACAO,2
2021/2022,7,3.83,RR,DESMATAMENTO_CR,23
2021/2022,7,0.5,TO,DESMATAMENTO_CR,3
2022/2023,8,54.81,AC,CS_DESORDENADO,19
2022/2023,8,3.3,AC,DEGRADACAO,13
2022/2023,8,113.35,AC,DESMATAMENTO_CR,974
2022/2023,8,0.77,AC,DESMATAMENTO_VEG,4
2022/2023,8,22.1,AM,CICATRIZ_DE_QUEIMADA,16
2022/2023,8,31.61,AM,CS_DESORDENADO,11
2022/2023,8,13.8,AM,DEGRADACAO,48
2022/2023,8,306.76,AM,DESMATAMENTO_CR,1113
2022/2023,8,2.16,AM,DESMATAMENTO_VEG,23
2022/2023,8,1.24,AM,MINERACAO,13
2022/2023,8,1.11,AP,DESMATAMENTO_CR,2
2022/2023,8,0.13,MA,DEGRADACAO,1
2022/2023,8,16.3,MA,DESMATAMENTO_CR,88
2022/2023,8,2609.33,MT,CICATRIZ_DE_QUEIMADA,787
2022/2023,8,147.8,MT,CS_DESORDENADO,57
2022/2023,8,153.59,MT,CS_GEOMETRICO,70
2022/2023,8,203.1,MT,DEGRADACAO,169
2022/2023,8,332.03,MT,DESMATAMENTO_CR,663
2022/2023,8,7.18,MT,DESMATAMENTO_VEG,2
2022/2023,8,571.51,PA,CICATRIZ_DE_QUEIMADA,616
2022/2023,8,93.13,PA,CS_DESORDENADO,45
2022/2023,8,55.86,PA,CS_GEOMETRICO,18
2022/2023,8,105.21,PA,DEGRADACAO,203
2022/2023,8,670.86,PA,DESMATAMENTO_CR,3144
2022/2023,8,1.16,PA,DESMATAMENTO_VEG,7
2022/2023,8,4.09,PA,MINERACAO,46
2022/2023,8,10.82,RO,CICATRIZ_DE_QUEIMADA,15
2022/2023,8,27.31,RO,CS_DESORDENADO,7
2022/2023,8,11.72,RO,CS_GEOMETRICO,4
2022/2023,8,18.38,RO,DEGRADACAO,39
2022/2023,8,156.9,RO,DESMATAMENTO_CR,730
2022/2023,8,3.1,RR,DEGRADACAO,8
2022/2023,8,41.81,RR,DESMATAMENTO_CR,218
2022/2023,8,3.95,RR,DESMATAMENTO_VEG,5
2022/2023,8,0.46,RR,MINERACAO,5
2022/2023,8,0.1,TO,DEGRADACAO,2
2022/2023,8,0.89,TO,DESMATAMENTO_CR,6
2022/2023,9,28.57,AC,CICATRIZ_DE_QUEIMADA,55
2022/2023,9,66.22,AC,CS_DESORDENADO,10
2022/2023,9,20.83,AC,DEGRADACAO,31
2022/2023,9,120.52,AC,DESMATAMENTO_CR,993
2022/2023,9,14.55,AM,CICATRIZ_DE_QUEIMADA,33
2022/2023,9,83.7,AM,CS_DESORDENADO,23
2022/2023,9,4.2,AM,CS_GEOMETRICO,1
2022/2023,9,38.07,AM,DEGRADACAO,45
2022/2023,9,283.87,AM,DESMATAMENTO_CR,1113
2022/2023,9,0.06,AM,DESMATAMENTO_VEG,1
2022/2023,9,33.74,AP,DEGRADACAO,1
2022/2023,9,2.19,AP,DESMATAMENTO_CR,10
2022/2023,9,6.25,MA,CICATRIZ_DE_QUEIMADA,5
2022/2023,9,0.48,MA,DEGRADACAO,2
2022/2023,9,12.07,MA,DESMATAMENTO_CR,53
2022/2023,9,3226.57,MT,CICATRIZ_DE_QUEIMADA,1430
2022/2023,9,213.21,MT,CS_DESORDENADO,75
2022/2023,9,87.35,MT,CS_GEOMETRICO,32
2022/2023,9,91.26,MT,DEGRADACAO,79
2022/2023,9,340.36,MT,DESMATAMENTO_CR,657
2022/2023,9,2323.23,PA,CICATRIZ_DE_QUEIMADA,1796
2022/2023,9,99.65,PA,CS_DESORDENADO,30
2022/2023,9,71.34,PA,CS_GEOMETRICO,15
2022/2023,9,159.45,PA,DEGRADACAO,186
2022/2023,9,530.15,PA,DESMATAMENTO_CR,2465
2022/2023,9,0.07,PA,DESMATAMENTO_VEG,1
2022/2023,9,1.26,PA,MINERACAO,16
2022/2023,9,63.4,RO,CICATRIZ_DE_QUEIMADA,66
2022/2023,9,1.6,RO,CS_DESORDENADO,2
2022/2023,9,20.61,RO,CS_GEOMETRICO,2
2022/2023,9,10.56,RO,DEGRADACAO,28
2022/2023,9,153.76,RO,DESMATAMENTO_CR,692
2022/2023,9,8.63,RR,DESMATAMENTO_CR,55
2022/2023,9,0.12,RR,DESMATAMENTO_VEG,1
2022/2023,9,7.96,TO,CICATRIZ_DE_QUEIMADA,7
2022/2023,9,1.7,TO,DESMATAMENTO_CR,13
2022/2023,10,20.58,AC,CICATRIZ_DE_QUEIMADA,37
2022/2023,10,56.19,AC,CS_DESORDENADO,20
2022/2023,10,30.54,AC,DEGRADACAO,47
2022/2023,10,64,AC,DESMATAMENTO_CR,485
2022/2023,10,13.43,AM,CICATRIZ_DE_QUEIMADA,32
2022/2023,10,30.83,AM,CS_DESORDENADO,19
2022/2023,10,28.16,AM,CS_GEOMETRICO,4
2022/2023,10,513.81,AM,DEGRADACAO,73
2022/2023,10,142.28,AM,DESMATAMENTO_CR,731
2022/2023,10,0.14,AM,MINERACAO,2
2022/2023,10,1.87,AP,DESMATAMENTO_CR,9
2022/2023,10,0.18,AP,MINERACAO,2
2022/2023,10,26.43,MA,CICATRIZ_DE_QUEIMADA,14
2022/2023,10,17.5,MA,DESMATAMENTO_CR,105
2022/2023,10,1252.74,MT,CICATRIZ_DE_QUEIMADA,799
2022/2023,10,19.02,MT,CS_DESORDENADO,13
2022/2023,10,109.08,MT,CS_GEOMETRICO,47
2022/2023,10,85.21,MT,DEGRADACAO,78
2022/2023,10,150.03,MT,DESMATAMENTO_CR,329
2022/2023,10,0.11,MT,DESMATAMENTO_VEG,1
2022/2023,10,547.9,PA,CICATRIZ_DE_QUEIMADA,610
2022/2023,10,32.49,PA,CS_DESORDENADO,13
2022/2023,10,29.73,PA,CS_GEOMETRICO,12
2022/2023,10,92.42,PA,DEGRADACAO,109
2022/2023,10,433.74,PA,DESMATAMENTO_CR,2405
2022/2023,10,1.23,PA,MINERACAO,13
2022/2023,10,101.93,RO,CICATRIZ_DE_QUEIMADA,52
2022/2023,10,12.21,RO,CS_DESORDENADO,11
2022/2023,10,0.6,RO,CS_GEOMETRICO,1
2022/2023,10,4.59,RO,DEGRADACAO,14
2022/2023,10,68.57,RO,DESMATAMENTO_CR,355
2022/2023,10,5.7,RR,DEGRADACAO,9
2022/2023,10,23.93,RR,DESMATAMENTO_CR,148
2022/2023,10,1.75,TO,CICATRIZ_DE_QUEIMADA,10
2022/2023,10,0.28,TO,DESMATAMENTO_CR,1
2022/2023,11,3.04,AC,CICATRIZ_DE_QUEIMADA,7
2022/2023,11,27.85,AC,CS_DESORDENADO,13
2022/2023,11,8.79,AC,DEGRADACAO,29
2022/2023,11,65.54,AC,DESMATAMENTO_CR,624
2022/2023,11,0.14,AC,DESMATAMENTO_VEG,2
2022/2023,11,7.16,AM,CICATRIZ_DE_QUEIMADA,29
2022/2023,11,13.76,AM,CS_DESORDENADO,4
2022/2023,11,15.93,AM,CS_GEOMETRICO,4
2022/2023,11,3.42,AM,DEGRADACAO,6
2022/2023,11,33.07,AM,DESMATAMENTO_CR,208
2022/2023,11,46.23,MT,CICATRIZ_DE_QUEIMADA,41
2022/2023,11,61.4,MT,CS_DESORDENADO,33
2022/2023,11,27.42,MT,CS_GEOMETRICO,9
2022/2023,11,39.18,MT,DEGRADACAO,30
2022/2023,11,20.2,MT,DESMATAMENTO_CR,48
2022/2023,11,5.79,PA,CICATRIZ_DE_QUEIMADA,10
2022/2023,11,0.3,PA,DEGRADACAO,1
2022/2023,11,44.07,PA,DESMATAMENTO_CR,292
2022/2023,11,0.95,PA,MINERACAO,12
2022/2023,11,12.46,RO,CICATRIZ_DE_QUEIMADA,21
2022/2023,11,24.48,RO,CS_DESORDENADO,16
2022/2023,11,6.42,RO,DEGRADACAO,11
2022/2023,11,42.49,RO,DESMATAMENTO_CR,258
2022/2023,11,0.18,RO,DESMATAMENTO_VEG,1
2022/2023,11,0.87,RO,MINERACAO,7
